1044	2020	50	g
1045	2025	50	g
1046	2000	45	g
1047	2005	45	g
1048	2010	45	g
1049	2015	45	g
1050	2020	45	g
1051	2025	45	g
1052	2000	40	g
1053	2005	40	g
1054	2010	40	g
1055	2015	40	g
1056	2020	40	g
1057	2025	40	g
1058	2000	35	g
1059	2005	35	g
1060	2010	35	g
1061	2015	35	g
#1062	2020	30 Check this one
1062	2020	35	S
1063	2025	35	g
# 20:30 hr short progs group (complete)
1064	2035	60
1065	2040	60	g
1066	2050	60
1067	2055	60	g
1068	2030	55	g
1069	2035	55	g
1070	2040	55	g
1071	2045	55	g
1072	2050	55
1073	2055	55	g
1074	2030	50	g
1075	2035	50	g
1076	2040	50	g
1077	2045	50	g
1078	2050	50	g
1079	2055	50
1080	2030	45	g
1081	2035	45	g
1082	2040	45	g
1083	2045	45	g
1084	2050	45	g
1085	2055	45	g
1086	2030	40	g
1087	2035	40	g
1088	2040	40	g
1089	2045	40	g
1090	2050	40	g
1091	2055	40	g
1092	2030	35	g
1093	2035	35	g
1094	2040	35	g
1095	2045	35	g
1096	2050	35	g
1097	2055	35
# 02:00 hr movies group (complete)
1098	205	120	g
1099	210	120	g
1100	220	120	g
1101	225	120	g
1102	200	115	g
1103	205	115	g
1104	210	115	g
1105	215	115	g
1106	220	115	g
1107	225	115	g
1108	200	110	g
1109	205	110	g
1110	210	110	g
1111	215	110	g
1112	220	110	g
1113	225	110	g
1114	200	105	g
1115	205	105	g
1116	210	105	g
1117	215	105	g
1118	220	105	g
1119	225	105	g
1120	200	100	g
1121	205	100	g
1122	210	100	g
1123	215	100	g
1124	220	100	
1125	225	100	g
1126	200	95	g
1127	205	95	g
1128	210	95	g
1129	215	95	g
1130	220	95	g
1131	225	95	g
# 02:30 hr movies group (complete)
1132	235	120	g
1133	240	120	g
1134	250	120	g
1135	255	120	g
1136	230	115	g
1137	235	115	g
1138	240	115	g
1139	245	115	g
1140	250	115	g
1141	255	115	g
1142	230	110	g
1143	235	110	g
1144	240	110	g
1145	245	110	g
1146	250	110	g
1147	255	110	g
1148	230	105	g
1149	235	105	g
1150	240	105	g
1151	245	105	g
1152	250	105	g
1153	255	105	g
1154	230	100
1155	235	100
1156	240	100	g
1157	245	100	g
1158	250	100
1159	255	100	g
1160	230	95	g
1161	235	95	g
1162	240	95	g
1163	245	95	g
1164	250	95	g
1165	255	95
# 03:00 hr movies group (complete)
1166	305	120	g
1167	310	120	g
1168	320	120	g
1169	325	120	g
1170	300	115	g
1171	305	115	g
1172	310	115	g
1173	315	115	g
1174	320	115	g
1175	325	115	g
1176	300	110	g
1177	305	110	g
1178	310	110
1179	315	110	g
1180	320	110	g
1181	325	110	g
1182	300	105	g
1183	305	105	g
1184	310	105	g
1185	315	105	g
1186	320	105	g
1187	325	105	g
1188	300	100	g
1189	305	100	g
1190	310	100	g
1191	315	100	g
1192	320	100	g
1193	325	100	g
1194	300	95	g
1195	305	95	g
1196	310	95	g
1197	315	95	g
1198	320	95	g
1199	325	95	g
# 03:35 hr short progs group (complete)
1200	335	60	g
1201	340	60	g
1202	350	60	g
1203	355	60	g
1204	330	55	g
1205	335	55	g
